"","LN_IC50"
"6175",5.16838
"6176",5.252463
"6177",3.579577
"6178",-0.474632
"6179",4.443994
"6180",5.109247
"6181",1.98297
"6182",4.180154
"6183",2.350571
"6184",3.533441
"6185",5.166595
"6186",-3.88081
"6187",2.728217
"6188",2.955889
"6189",-3.946656
"6190",3.05191
"6191",4.776262
"6192",4.047587
"6193",2.864063
"6194",6.750809
"6195",0.490019
"6196",-0.957227
"6197",-0.215809
"6198",3.03358
"6199",4.29687
"6200",5.3615965
"6201",5.086293
"6202",5.813219
"6203",2.458712
"6204",-1.242335
"6205",-0.818499
"6206",-2.659513
"6207",3.003028
"6208",2.886231
"6209",3.208366
"6210",3.098269
"6211",2.927228
"6212",5.073684
"6213",5.748874
"6214",4.227196
"6215",3.315911
"6216",4.213709
"6217",6.98534
"6218",2.88595
"6219",5.481526
"6220",4.778121
"6221",5.143204
"6222",5.30473
"6223",5.390679
"6224",3.673411
"6225",4.900362
"6226",4.715608
"6227",5.976469
"6228",4.48614
"6229",3.60384
"6230",5.165843
"6231",3.465201
"6232",2.427269
"6233",3.825384
"6234",2.568013
"6235",3.576447
"6236",5.851629
"6237",6.021982
"6238",4.787817
"6239",5.341154
"6240",5.493353
"6241",2.301177
"6242",5.996245
"6243",4.33312
"6244",4.558897
"6245",2.62536
"6246",-3.314227
"6247",3.157038
"6248",-1.842245
"6249",5.54643
"6250",3.287573
"6251",5.154239
"6252",4.741486
"6253",5.887004
"6254",4.341907
"6255",5.663151
"6256",4.764897
"6257",-0.5609525
"6258",0.479425
"6259",-0.306389
"6260",1.721311
"6261",1.739634
"6262",3.24444
"6263",1.0570895
"6264",6.67058
"6265",2.895453
"6266",4.723179
"6267",1.693519
"6268",6.174224
"6269",6.169053
"6270",4.364997
"6271",6.687395
"6272",2.577824
"6273",4.618316
"6274",3.571489
"6275",4.082503
"6276",3.214119
"6277",3.807694
"6278",4.819327
"6279",5.995366
"6280",4.560731
"6281",3.152449
"6282",5.722907
"6283",3.478701
"6284",4.609254
"6285",5.992471
"6286",5.558889
"6287",4.939091
"6288",3.321907
"6289",4.888053
"6290",5.986846
"6291",6.707922
"6292",4.648475
"6293",4.397235
"6294",5.968383
"6295",0.00232
"6296",5.458286
"6297",-0.923552
"6298",4.748062
"6299",5.678477
"6300",6.00033
"6301",3.530008
"6302",3.167321
"6303",4.984739
"6304",3.874874
"6305",4.946878
"6306",5.797666
"6307",1.667851
"6308",6.604095
"6309",5.135082
"6310",5.903431
"6311",5.073191
"6312",5.448027
"6313",2.034243
"6314",3.583866
"6315",5.996245
"6316",3.363525
"6317",4.11094
"6318",6.2069295
"6319",5.73249
"6320",0.069901
"6321",5.119984
"6322",5.060144
"6323",0.457746
"6324",2.644663
"6325",3.802733
"6326",5.168685
"6327",4.153922
"6328",4.873817
"6329",2.119764
"6330",6.748052
"6331",5.643494
"6332",4.593847
"6333",-0.61829
"6334",4.82003
"6335",3.670256
"6336",0.944276
"6337",5.368075
"6338",3.461458
"6339",3.768491
"6340",4.884963
"6341",-6.265342
"6342",4.340439
"6343",2.641402
"6344",-0.96588
"6345",5.76752
"6346",4.920515
"6347",4.657665
"6348",1.068398
"6349",5.674987
"6350",3.036081
"6351",2.125704
"6352",2.196365
"6353",2.160937
"6354",1.01904
"6355",5.3089615
"6356",4.976305
"6357",5.910738
"6358",3.625888
"6359",-1.516894
"6360",3.064385
"6361",0.554834
"6362",2.955347
"6363",4.586432
"6364",4.126084
"6365",4.538466
"6366",4.573469
"6367",4.812328
"6368",3.967102
"6369",5.93515
"6370",6.577925
"6371",4.320525
"6372",5.850272
"6373",1.811894
"6374",6.054968
"6375",2.362013
"6376",1.52175
"6377",4.043163
"6378",4.794949
"6379",3.871069
"6380",5.074117
"6381",5.185937
"6382",4.616363
"6383",1.686886
"6384",3.274003
"6385",5.460647
"6386",5.422466
"6387",2.381387
"6388",2.844037
"6389",3.472347
"6390",2.901384
"6391",2.845634
"6392",2.594914
"6393",4.88504
"6394",5.001425
"6395",2.875719
"6396",0.993117
"6397",3.735471
"6398",4.512062
"6399",5.076591
"6400",2.435304
"6401",-5.646848
"6402",0.478882
"6403",-0.776289
"6404",5.841287
"6405",1.976281
"6406",4.770447
"6407",3.752527
"6408",5.301156
"6409",1.617532
"6410",5.260061
"6411",2.075002
"6412",-4.0874725
"6413",-2.446035
"6414",3.759753
"6415",-0.227366
"6416",-1.796279
"6417",-5.449665
"6418",3.606498
"6419",0.697337
"6420",4.579183
"6421",-1.535511
"6422",5.065942
"6423",5.16916
"6424",2.525407
"6425",5.651121
"6426",1.616723
"6427",3.5204695
"6428",2.52275
"6429",3.572704
"6430",2.50649
"6431",-0.047537
"6432",4.731211
"6433",5.188041
"6434",5.214095
"6435",2.964262
"6436",4.248688
"6437",4.180924
"6438",4.195004
"6439",4.711217
"6440",4.192282
"6441",3.266794
"6442",2.115445
"6443",2.029487
"6444",5.303085
"6445",5.654803
"6446",3.775182
"6447",4.466958
"6448",4.503185
"6449",-1.172959
"6450",5.100961
"6451",-1.858113
"6452",3.37526
"6453",5.303774
"6454",4.770317
"6455",1.755038
"6456",1.999016
"6457",2.478335
"6458",4.267286
"6459",3.782282
"6460",5.032727
"6461",2.56208
"6462",5.97562
"6463",3.773441
"6464",5.168894
"6465",4.801841
"6466",1.890239
"6467",0.761311
"6468",3.225734
"6469",4.625979
"6470",1.829719
"6471",4.640352
"6472",4.4852745
"6473",2.615889
"6474",-3.907529
"6475",2.266349
"6476",5.29827
"6477",-0.712001
"6478",4.208901
"6479",-1.270309
"6480",5.30376
"6481",3.093349
"6482",2.792844
"6483",-0.376299
"6484",6.098905
"6485",2.300129
"6486",3.678401
"6487",-1.674717
"6488",4.654366
"6489",4.806802
"6490",-0.431868
"6491",4.486669
"6492",1.623748
"6493",2.11756
"6494",3.111205
"6495",-5.872497
"6496",3.399786
"6497",2.289463
"6498",-2.51814
"6499",3.872348
"6500",2.010569
"6501",4.883719
"6502",-0.298524
"6503",5.972412
"6504",1.92814
"6505",1.624372
"6506",-0.407301
"6507",2.44635
"6508",1.829136
"6509",2.3507815
"6510",3.912906
"6511",4.407753
"6512",0.999214
"6513",-5.219737
"6514",-3.124464
"6515",-3.961265
"6516",0.709902
"6517",2.819302
"6518",1.536918
"6519",3.995539
"6520",3.323396
"6521",5.203212
"6522",2.273694
"6523",5.027913
"6524",1.297081
"6525",3.566547
"6526",5.04818
"6527",3.674512
"6528",5.271387
"6529",2.905435
"6530",2.01755
"6531",3.753113
"6532",3.224791
"6533",3.849751
"6534",4.374434
"6535",4.130691
"6536",3.278716
"6537",4.440133
"6538",3.385151
"6539",5.285111
"6540",4.525401
"6541",0.318235
"6542",2.602373
"6543",3.433794
"6544",0.556252
"6545",3.023253
"6546",1.875628
"6547",1.7684
"6548",4.110241
"6549",1.483834
"6550",-0.788835
"6551",2.85662
"6552",4.720984
"6553",2.699198
"6554",3.24414
"6555",-4.998652
"6556",0.912476
"6557",-3.347173
"6558",5.964907
"6559",2.178902
"6560",3.236871
"6561",3.490338
"6562",4.683295
"6563",0.319407
"6564",3.925397
"6565",-3.36223
"6566",-3.509123
"6567",-2.062354
"6568",-3.405891
"6569",3.476144
"6570",0.488376
"6571",-3.671807
"6572",-3.98229
"6573",2.448579
"6574",2.323066
"6575",4.289169
"6576",-0.48615
"6577",4.592252
"6578",5.275662
"6579",2.604076
"6580",3.353958
"6581",1.082454
"6582",3.0737145
"6583",2.493174
"6584",2.293024
"6585",-2.570939
"6586",4.000676
"6587",4.895964
"6588",3.614367
"6589",2.667454
"6590",3.960861
"6591",2.840393
"6592",4.751377
"6593",4.944261
"6594",4.595054
"6595",2.249649
"6596",2.611243
"6597",4.979937
"6598",4.990034
"6599",4.401872
"6600",3.41563
"6601",3.95577
"6602",3.488927
"6603",-0.377675
"6604",4.125278
"6605",-1.298698
"6606",3.876195
"6607",4.716496
"6608",4.394085
"6609",0.872525
"6610",0.308876
"6611",3.197128
"6612",1.33598
"6613",4.077197
"6614",3.988537
"6615",2.520066
"6616",5.652631
"6617",2.827403
"6618",4.581251
"6619",5.151058
"6620",1.963339
"6621",0.852847
"6622",2.980077
"6623",4.518072
"6624",2.338179
"6625",1.871257
"6626",3.773358
"6627",4.770452
"6628",-1.17546
"6629",4.061147
"6630",4.888532
"6631",-4.720166
"6632",3.861629
"6633",1.076531
"6634",4.982315
"6635",0.774936
"6636",-0.444047
"6637",-2.079483
"6638",2.983305
"6639",2.02243
"6640",3.726771
"6641",-2.224574
"6642",4.351453
"6643",4.396849
"6644",-0.595771
"6645",5.048853
"6646",2.239593
"6647",-0.807359
"6648",-2.028539
"6649",-0.442727
"6650",3.561078
"6651",2.719166
"6652",-1.57691
"6653",3.370633
"6654",3.398336
"6655",1.540187
"6656",0.567923
"6657",5.649394
"6658",-0.38516
"6659",-0.130592
"6660",-5.351593
"6661",0.3877275
"6662",3.675097
"6663",2.0697745
"6664",3.702153
"6665",2.913151
"6666",1.934234
"6667",-4.712188
"6668",-3.180076
"6669",-4.074605
"6670",1.346049
"6671",0.287017
"6672",2.322604
"6673",3.42821
"6674",4.393708
"6675",3.234377
"6676",2.011582
"6677",4.24754
"6678",1.407466
"6679",3.365516
"6680",3.928921
"6681",1.624696
"6682",1.381314
"6683",2.134321
"6684",0.833139
"6685",3.563497
"6686",3.234857
"6687",0.757094
"6688",1.90324
"6689",4.663512
"6690",5.623903
"6691",3.956201
"6692",2.259061
"6693",4.817155
"6694",3.841007
"6695",0.918672
"6696",2.606064
"6697",1.993528
"6698",1.160217
"6699",1.532586
"6700",1.025594
"6701",1.581216
"6702",3.725332
"6703",3.171614
"6704",1.344915
"6705",2.522816
"6706",4.0122
"6707",1.796551
"6708",3.732255
"6709",-4.328432
"6710",0.609041
"6711",-0.91044
"6712",6.590653
"6713",2.396659
"6714",5.508253
"6715",-0.290348
"6716",4.92031
"6717",3.935988
"6718",5.537713
"6719",5.609782
"6720",-4.4413975
"6721",-0.678945
"6722",4.160112
"6723",0.315404
"6724",-3.517016
"6725",-3.8456795
"6726",5.088456
"6727",0.822221
"6728",3.897541
"6729",-1.433211
"6730",4.723638
"6731",4.978603
"6732",2.620927
"6733",6.002391
"6734",1.577807
"6735",3.7702925
"6736",3.221339
"6737",3.76834
"6738",2.346587
"6739",2.22723
"6740",4.011328
"6741",4.525332
"6742",3.013932
"6743",2.663579
"6744",5.615249
"6745",2.311958
"6746",4.242635
"6747",3.491398
"6748",1.952463
"6749",3.511469
"6750",3.106163
"6751",3.774258
"6752",4.396725
"6753",4.46856
"6754",3.586209
"6755",3.895703
"6756",5.452387
"6757",-1.506851
"6758",3.511088
"6759",-0.938497
"6760",2.965565
"6761",5.623903
"6762",3.539903
"6763",0.7257
"6764",2.452673
"6765",2.696944
"6766",4.007279
"6767",3.896539
"6768",3.672067
"6769",3.290979
"6770",6.282831
"6771",4.31144
"6772",3.615243
"6773",4.345221
"6774",2.941171
"6775",1.521744
"6776",2.849096
"6777",4.869358
"6778",1.241947
"6779",1.292957
"6780",2.8658055
"6781",3.830794
"6782",-1.350496
"6783",4.3137
"6784",4.993738
"6785",0.195433
"6786",4.477624
"6787",0.618989
"6788",4.391875
"6789",1.335559
"6790",5.182285
"6791",-0.103236
"6792",4.913625
"6793",2.151734
"6794",2.920539
"6795",-0.590705
"6796",4.66776
"6797",5.205263
"6798",-0.324031
"6799",3.669498
"6800",0.409988
"6801",2.517432
"6802",2.876972
"6803",-2.621288
"6804",3.607343
"6805",2.546157
"6806",-3.118415
"6807",4.515826
"6808",3.987876
"6809",0.908631
"6810",0.363754
"6811",6.434954
"6812",2.220831
"6813",0.789703
"6814",1.706472
"6815",2.89205
"6816",3.425351
"6817",1.080444
"6818",2.214272
"6819",5.104981
"6820",1.996431
"6821",-4.985975
"6822",-4.16055
"6823",-4.01184
"6824",1.952652
"6825",3.479282
"6826",3.820893
"6827",3.325319
"6828",3.460591
"6829",4.819018
"6830",3.575531
"6831",3.740958
"6832",2.100065
"6833",3.635079
"6834",7.359777
"6835",3.447019
"6836",6.62261
"6837",3.548583
"6838",3.198569
"6839",6.237107
"6840",4.740696
"6841",2.181466
"6842",3.373157
"6843",5.429563
"6844",3.484336
"6845",3.130735
"6846",3.059723
"6847",6.358052
"6848",4.076982
"6849",1.126133
"6850",4.383538
"6851",4.202842
"6852",1.987205
"6853",4.063667
"6854",3.0387
"6855",1.679075
"6856",5.485762
"6857",5.781203
"6858",1.133309
"6859",4.031702
"6860",5.205415
"6861",3.725188
"6862",1.86845
"6863",-1.355914
"6864",1.627702
"6865",-0.931896
"6866",7.350061
"6867",4.623782
"6868",5.152123
"6869",4.58181
"6870",6.518298
"6871",2.854986
"6872",5.55873
"6873",5.442269
"6874",-3.25435
"6875",-1.643521
"6876",1.320376
"6877",0.699129
"6878",-2.805349
"6879",-1.4709175
"6880",6.330657
"6881",1.747924
"6882",3.143984
"6883",1.484453
"6884",6.482591
"6885",5.61587
"6886",3.435293
"6887",6.049185
"6888",1.159316
"6889",4.983962
"6890",4.039679
"6891",3.891431
"6892",3.446888
"6893",5.355003
"6894",3.937045
"6895",6.517286
"6896",2.402492
"6897",3.664474
"6898",5.214093
"6899",2.519023
"6900",5.44935
"6901",5.778868
"6902",4.944825
"6903",4.621374
"6904",2.812195
"6905",4.367899
"6906",3.272225
"6907",5.440515
"6908",4.070324
"6909",3.826376
"6910",6.202099
"6911",-1.365554
"6912",6.035708
"6913",1.900892
"6914",4.520799
"6915",6.511954
"6916",5.980579
"6917",0.646233
"6918",1.953463
"6919",4.148855
"6920",5.315717
"6921",3.853462
"6922",4.510976
"6923",6.109438
"6924",7.211445
"6925",2.903587
"6926",4.975653
"6927",6.928981
"6928",2.630699
"6929",1.365049
"6930",3.967021
"6931",6.080039
"6932",4.215713
"6933",2.064943
"6934",5.685997
"6935",5.944451
"6936",-2.554382
"6937",4.319958
"6938",4.668733
"6939",0.196565
"6940",5.437305
"6941",0.943466
"6942",5.577222
"6943",1.853109
"6944",4.731304
"6945",1.57421
"6946",6.93836
"6947",2.495888
"6948",3.216122
"6949",-1.685289
"6950",4.090263
"6951",4.092264
"6952",-0.156553
"6953",5.433948
"6954",3.839206
"6955",2.376621
"6956",4.34395
"6957",-4.147634
"6958",5.244823
"6959",3.71098
"6960",-3.550526
"6961",5.612321
"6962",5.147441
"6963",2.757061
"6964",2.083464
"6965",7.401811
"6966",2.426205
"6967",1.412276
"6968",1.946817
"6969",3.785232
"6970",4.600379
"6971",3.488549
"6972",3.169947
"6973",5.26003
"6974",3.161844
"6975",-2.77886
"6976",1.109306
"6977",-0.672693
"6978",2.030993
"6979",4.268029
"6980",3.188081
"6981",3.533456
"6982",4.273762
"6983",4.172769
"6984",3.699419
"6985",3.355374
"6986",5.354833
"6987",4.90886
"6988",6.341524
"6989",4.034434
"6990",5.406384
"6991",4.182458
"6992",4.709262
"6993",6.257243
"6994",3.47566
"6995",2.348288
"6996",4.578374
"6997",5.96402
"6998",2.635006
"6999",3.090983
"7000",3.972057
"7001",6.007558
"7002",5.017489
"7003",5.96365
"7004",4.18392
"7005",2.930408
"7006",1.804128
"7007",4.828659
"7008",4.380085
"7009",6.317159
"7010",6.365525
"7011",4.569793
"7012",2.919608
"7013",5.487765
"7014",6.346963
"7015",5.042501
"7016",3.430023
"7017",-3.836503
"7018",1.959243
"7019",0.950818
"7020",6.202684
"7021",2.949565
"7022",3.996893
"7023",3.924377
"7024",6.342519
"7025",4.26339
"7026",6.346268
"7027",4.738526
"7028",-1.436046
"7029",0.052457
"7030",-4.671802
"7031",4.298767
"7032",-3.872655
"7033",-2.135138
"7034",-2.8481945
"7035",3.401972
"7036",4.938158
"7037",4.725001
"7038",1.819648
"7039",6.384255
"7040",6.330808
"7041",3.885547
"7042",6.260373
"7043",1.162089
"7044",3.4055015
"7045",2.1683
"7046",4.60711
"7047",3.182255
"7048",2.977703
"7049",5.900953
"7050",5.736575
"7051",3.463564
"7052",3.371693
"7053",5.235934
"7054",4.367556
"7055",6.152584
"7056",4.589923
"7057",5.527911
"7058",5.606325
"7059",2.118353
"7060",5.188134
"7061",4.602485
"7062",4.120322
"7063",3.543241
"7064",4.808988
"7065",6.111152
"7066",-1.643177
"7067",6.352621
"7068",-1.228517
"7069",5.505695
"7070",6.176844
"7071",4.785028
"7072",2.866517
"7073",2.22073
"7074",4.775836
"7075",5.375223
"7076",3.606239
"7077",5.686729
"7078",1.000746
"7079",6.26052
"7080",5.352699
"7081",3.961459
"7082",6.26496
"7083",5.105359
"7084",3.779994
"7085",0.998808
"7086",5.793082
"7087",3.157705
"7088",4.266532
"7089",6.243213
"7090",5.636623
"7091",-0.235041
"7092",6.188264
"7093",5.085474
"7094",1.527953
"7095",3.920075
"7096",3.446184
"7097",5.872183
"7098",3.259975
"7099",4.450734
"7100",-0.452452
"7101",6.886854
"7102",5.84212
"7103",5.104428
"7104",-0.302739
"7105",3.555813
"7106",6.085942
"7107",0.955342
"7108",6.240249
"7109",3.753963
"7110",3.18399
"7111",5.246342
"7112",2.998511
"7113",3.173753
"7114",2.801649
"7115",-0.248655
"7116",6.406165
"7117",5.799031
"7118",3.623154
"7119",2.341626
"7120",7.043709
"7121",0.650576
"7122",2.284459
"7123",2.386406
"7124",2.388768
"7125",5.78462
"7126",3.958315
"7127",5.512546
"7128",6.042736
"7129",3.256211
"7130",-2.54141
"7131",-0.233874
"7132",-1.224778
"7133",2.985862
"7134",3.253953
"7135",4.792475
"7136",5.784603
"7137",5.735275
"7138",2.796727
"7139",4.463566
"7140",5.373429
"7141",4.117154
"7142",4.323301
"7143",4.557748
"7144",5.399789
"7145",6.38672
"7146",2.76615
"7147",2.196066
"7148",6.099241
"7149",5.7873
"7150",2.138654
"7151",4.365466
"7152",3.878639
"7153",3.367064
"7154",2.586682
"7155",1.736272
"7156",5.837649
"7157",3.633914
"7158",1.610224
"7159",3.49034
"7160",4.543019
"7161",1.820803
"7162",2.614664
"7163",4.940022
"7164",0.565941
"7165",6.17238
"7166",2.268229
"7167",-0.78857
"7168",2.631508
"7169",5.547963
"7170",3.431663
"7171",3.634242
"7172",-4.495601
"7173",1.648208
"7174",-0.198175
"7175",7.069918
"7176",1.988658
"7177",3.279239
"7178",2.904714
"7179",5.724828
"7180",4.159035
"7181",5.667702
"7182",6.07255
"7183",-3.152836
"7184",-2.6476
"7185",-3.084515
"7186",0.111066
"7187",1.990573
"7188",-1.466062
"7189",-3.396639
"7190",4.371709
"7191",4.036103
"7192",3.313807
"7193",-0.701884
"7194",5.8975
"7195",5.483558
"7196",3.96068
"7197",6.711626
"7198",1.902832
"7199",4.01714
"7200",3.32293
"7201",4.18949
"7202",2.924149
"7203",1.055551
"7204",6.138685
"7205",4.956214
"7206",3.608892
"7207",3.7908
"7208",4.145377
"7209",3.302566
"7210",4.416171
"7211",5.973095
"7212",3.07448
"7213",4.455397
"7214",3.723603
"7215",3.975353
"7216",3.203219
"7217",6.17509
"7218",5.087268
"7219",4.958916
"7220",4.867804
"7221",-2.038158
"7222",5.922418
"7223",-1.374105
"7224",5.719986
"7225",5.377234
"7226",4.112952
"7227",1.3781
"7228",0.02485
"7229",2.861826
"7230",1.366362
"7231",4.74847
"7232",6.099241
"7233",6.092639
"7234",6.671643
"7235",2.941423
"7236",4.540566
"7237",5.498934
"7238",4.328285
"7239",2.153363
"7240",5.960936
"7241",4.975197
"7242",2.808747
"7243",1.886231
"7244",4.990751
"7245",6.000645
"7246",-3.514684
"7247",4.320499
"7248",4.541943
"7249",-0.638951
"7250",4.057974
"7251",1.757918
"7252",5.774139
"7253",1.539842
"7254",4.236767
"7255",0.076462
"7256",3.405089
"7257",4.490001
"7258",2.74778
"7259",-2.920276
"7260",6.082244
"7261",4.443947
"7262",0.349899
"7263",4.707856
"7264",3.786733
"7265",1.253983
"7266",3.874365
"7267",-5.996349
"7268",3.23031
"7269",3.567639
"7270",-3.737387
"7271",5.173468
"7272",5.135215
"7273",2.425833
"7274",1.523853
"7275",7.153415
"7276",0.683224
"7277",1.785399
"7278",-0.946239
"7279",3.125406
"7280",5.222742
"7281",1.84728
"7282",2.954767
"7283",4.134022
"7284",3.26935
"7285",-2.75165
"7286",-1.614525
"7287",-2.558776
"7288",2.532081
"7289",2.724511
"7290",2.164773
"7291",5.286963
"7292",5.458472
"7293",5.187346
"7294",5.579761
"7295",5.188413
"7296",3.137501
"7297",4.430258
"7298",6.481483
"7299",2.31723
"7300",7.324998
"7301",0.011489
"7302",2.909891
"7303",5.470361
"7304",5.789199
"7305",3.021862
"7306",3.90585
"7307",6.306443
"7308",5.311854
"7309",5.040367
"7310",2.77521
"7311",5.846315
"7312",2.750593
"7313",2.476435
"7314",0.729568
"7315",3.188437
"7316",2.054427
"7317",3.06394
"7318",4.484666
"7319",6.82827
"7320",7.004193
"7321",2.699729
"7322",0.11882
"7323",2.909392
"7324",6.278443
"7325",4.286846
"7326",1.568936
"7327",-4.975209
"7328",1.151246
"7329",2.169185
"7330",7.680685
"7331",1.685172
"7332",7.460947
"7333",4.694966
"7334",6.613492
"7335",6.227733
"7336",6.805216
"7337",7.214291
"7338",-2.026716
"7339",-1.060038
"7340",-0.921525
"7341",3.120045
"7342",0.504372
"7343",-1.30129
"7344",6.146342
"7345",5.504092
"7346",5.557609
"7347",1.749393
"7348",7.938581
"7349",6.494474
"7350",-0.124972
"7351",7.396947
"7352",1.335082
"7353",5.758353
"7354",3.84147
"7355",1.065157
"7356",5.493402
"7357",0.266081
"7358",5.005274
"7359",7.193305
"7360",5.822744
"7361",4.607997
"7362",3.869932
"7363",5.695421
"7364",6.328906
"7365",2.757471
"7366",2.985844
"7367",6.008472
"7368",3.154609
"7369",1.380975
"7370",6.047166
"7371",7.11048
"7372",6.511532
"7373",3.505663
"7374",6.203317
"7375",-2.514478
"7376",6.113764
"7377",-1.984651
"7378",6.001048
"7379",8.101731
"7380",6.695598
"7381",2.147028
"7382",1.669692
"7383",3.53017
"7384",4.923585
"7385",6.721549
"7386",4.884558
"7387",2.584427
"7388",7.734281
"7389",5.739309
"7390",4.570889
"7391",7.570316
"7392",2.884066
"7393",2.243696
"7394",5.674943
"7395",6.402592
"7396",-0.66198
"7397",4.559782
"7398",6.1339505
"7399",4.656473
"7400",0.218467
"7401",6.758293
"7402",6.495197
"7403",0.134068
"7404",6.75872
"7405",2.128506
"7406",7.021028
"7407",0.827476
"7408",7.30164
"7409",2.302275
"7410",6.180084
"7411",4.186921
"7412",4.197467
"7413",-2.100643
"7414",6.488583
"7415",6.805854
"7416",3.528941
"7417",0.460395
"7418",3.132143
"7419",2.587915
"7420",4.060762
"7421",-3.029824
"7422",4.260584
"7423",4.677423
"7424",-3.225794
"7425",5.862305
"7426",4.106301
"7427",1.587823
"7428",2.325494
"7429",7.188327
"7430",3.685636
"7431",2.674968
"7432",-0.087208
"7433",3.4346315
"7434",3.312096
"7435",3.2095095
"7436",3.536391
"7437",6.506092
"7438",3.294172
"7439",-1.90087
"7440",1.928922
"7441",-1.066497
"7442",3.082745
"7443",3.875581
"7444",2.884797
"7445",3.780036
"7446",3.807417
"7447",6.689723
"7448",6.113864
"7449",4.535155
"7450",3.236382
"7451",5.516972
"7452",3.197288
