,ATTX.CRPC.102,ATTX.CRPC.107,ATTX.CRPC.29,ATTX.CRPC.35,ATTX.CRPC.36,ATTX.CRPC.43,ATTX.CRPC.47,ATTX.CRPC.78,ATTX.CRPC.81,ATTX.CRPC.89,ATTX.ENZR.100,ATTX.ENZS.101,ATTX.ENZR.103,ATTX.ENZR.104,ATTX.ENZR.105,ATTX.ENZS.106,ATTX.ENZS.17,ATTX.ENZR.21,ATTX.ENZR.23,ATTX.ENZS.28,ATTX.ENZR.33,ATTX.ENZS.45,ATTX.ENZS.49,ATTX.ENZS.56,ATTX.ENZS.57,ATTX.ENZS.6,ATTX.ENZR.64,ATTX.ENZR.65,ATTX.ENZR.72,ATTX.ENZR.75,ATTX.ENZS.76,ATTX.ENZS.79,ATTX.ENZS.80,ATTX.ENZR.87,ATTX.ENZR.94,ATTX.ENZR.95,ATTX.ENZR.98,ATTX.PRE-CX.111,ATTX.PRE-CX.112,ATTX.PRE-CX.4,ATTX.PRE-CX.5,ATTX.PRE-CX.53,ATTX.PRE-CX.58,ATTX.PRE-CX.62,ATTX.PRE-CX.67,ATTX.PRE-CX.9,ATTX.POST-CX.18,ATTX.POST-CX.44,ATTX.POST-CX.48,ATTX.POST-CX.66,ATTX.POST-CX.86,ATTX.POST-CX.91,ATTX.POST-CX.92,ATTX.POST-CX.99
ST_GAQ_PATHWAY,-0.163792215,-0.392845398,0.052735949,-0.541425876,-0.147879037,-0.433725071,-0.589070722,-0.332677976,0.091535691,-0.032948095,-0.266642628,0.026385434,0.259587813,-0.090485865,0.195691499,0.230874178,0.387198718,0.390561165,0.090129388,0.265668214,0.219549469,0.151554898,0.366189699,0.523405767,0.239495052,0.272676645,0.448172956,0.287514818,0.319418885,-0.214109532,-0.059543708,0.419023299,0.385192903,-0.264444521,0.155404009,0.450417072,0.255031449,-0.639661207,-0.091778304,0.081833986,-0.27459845,-0.121996052,-0.666487971,-0.208996139,-0.393585704,-0.53052116,-0.316228262,0.165270097,-0.613658299,-0.030128639,-0.046187928,-0.391666981,-0.124082924,-0.170032897
ST_GA13_PATHWAY,-0.05516726,-0.354040126,0.249505475,-0.536111925,-0.266961741,-0.282958489,-0.534073408,-0.081741533,0.15098408,0.090406742,-0.178174801,-0.101124786,0.087719495,-0.377889507,0.195204748,0.210086187,0.152215353,0.196763998,-0.062510832,0.035575592,0.076057249,0.236352028,0.26588968,0.517849418,0.180621253,0.220172469,0.376087414,0.229743099,0.228680039,0.122642604,-0.048689483,0.182563175,0.365998654,-0.345627963,0.280097873,0.388132853,0.279840061,-0.499697679,-0.176919132,0.042200908,-0.276164406,0.117061097,-0.59500446,-0.029285883,-0.36988944,-0.532847395,-0.382120382,-0.070459461,-0.627664743,0.014518524,-0.046739917,-0.400101081,-0.192162647,0.041325803
ST_STAT3_PATHWAY,-0.339574309,-0.320443653,0.103596729,-0.517892986,-0.185877451,-0.098249705,-0.485408953,-0.065233479,0.190973619,-0.150731578,0.229912528,0.020237956,0.185360517,0.112848841,-0.193457586,0.006516287,0.014427016,0.060638948,-0.502698597,0.205359116,0.215673052,0.448612138,0.007470923,0.105005089,-0.403542133,0.394469222,0.34950746,0.312673641,-0.13721536,-0.258764783,0.051721948,0.323078596,-0.010681349,-0.291215018,0.53255068,-0.031122789,0.388825985,-0.340962222,0.116154531,0.074261272,-0.126660814,-0.063793677,-0.521220578,0.035000555,0.156110778,-0.368648266,-0.339636827,0.257445351,-0.515568102,-0.25820056,0.1591213,-0.544097265,0.113080978,0.030259202
SA_FAS_SIGNALING,0.322351524,0.408941887,-0.028767831,-0.065800942,-0.284291769,-0.042234316,-0.220360066,0.232229758,0.225487719,0.002108673,-0.205056816,-0.64337196,-0.35492894,-0.013949581,-0.230971927,-0.028464184,-0.245622943,0.081442583,-0.332889693,-0.534500655,-0.076086953,0.361437417,0.471912044,0.288347,0.059616667,0.245162925,0.090990839,0.318320687,-0.333015449,-0.202217705,0.123687685,0.221793169,0.287856813,-0.431036066,-0.028453102,0.313305798,0.625733271,-0.369177341,-0.351914635,-0.023967256,-0.02280684,0.146513432,0.356238063,-0.182033036,-0.496037195,-0.331632676,-0.069122807,0.046403752,-0.357884538,-0.120415416,0.305589647,-0.536381236,0.134962406,0.090541969
SA_G1_AND_S_PHASES,0.676399866,0.53222934,0.065166715,0.13891794,-0.052622173,0.003121963,-0.234561298,0.348052071,0.703799671,0.219726247,-0.473634354,-0.545349073,-0.383815632,-0.368294506,-0.615913192,-0.128467109,-0.351765539,-0.135057978,-0.592597742,-0.540611757,0.182281052,0.180204126,-0.492833294,-0.249502748,-0.472860036,-0.383900268,-0.555019696,-0.584248267,-0.4897397,-0.019772354,-0.31406391,-0.223130861,-0.466929173,-0.599773886,0.301556311,-0.386758135,-0.395068824,0.187551637,0.509525871,0.60846988,0.643538995,0.289976927,0.282414162,0.588677633,0.497369883,0.261436642,-0.208765825,0.511664056,-0.139182241,0.425398293,0.330257446,-0.658646553,0.112884832,0.123818213
SIG_INSULIN_RECEPTOR_PATHWAY_IN_CARDIAC_MYOCYTES,-0.040105966,0.15607406,0.461987092,-0.512025866,-0.04619376,-0.029221606,-0.525087568,0.414712772,0.094734711,0.444764608,-0.304387538,0.331953234,-0.463728948,-0.123135543,0.178626241,0.158358389,-0.366444512,0.255650253,-0.561572726,-0.213473267,0.302493741,0.056874295,0.302939168,0.370910816,0.223316049,-0.08208962,0.174401621,0.284371007,-0.156230607,-0.397568703,-0.026656249,0.143642442,0.065328106,-0.645206944,-0.068153447,0.121384257,0.154783141,-0.439816555,0.229187787,0.364909968,0.083726562,0.340596246,-0.402302736,0.146678502,-0.1763927,-0.476892446,-0.251610719,0.407384056,-0.527128777,-0.064424841,0.080553902,-0.581623542,0.07708469,0.186457505
ST_T_CELL_SIGNAL_TRANSDUCTION,0.054618334,-0.11215277,0.158904305,-0.195426408,-0.193348208,-0.157802689,-0.363030199,-0.066632972,0.097504572,0.266673437,-0.015627709,-0.062131142,0.107714892,-0.203940715,0.027537798,0.057541159,0.079691659,0.429346496,-0.304508992,-0.181958072,0.11380513,0.108606187,-0.061026312,0.399068332,-0.003245758,0.06091113,0.090899768,0.005807986,0.222469972,0.124947216,0.09739005,0.125855084,0.066052699,-0.341820751,0.032259938,0.026000518,0.078832326,-0.36048146,-0.096541043,-0.008494344,-0.148994473,-0.223688082,-0.434620451,-0.02692676,-0.200538898,-0.25716689,-0.164491408,0.09319797,-0.390415691,0.082793424,-0.148756903,-0.358575305,0.050160622,0.139656165
ST_TYPE_I_INTERFERON_PATHWAY,-0.134540497,-0.496105577,0.360600563,-0.617269373,0.058642785,-0.444653782,-0.702986334,-0.611525298,-0.296132829,0.076829174,0.053506566,-0.131122922,-0.145017111,0.147463121,0.370563066,0.473329852,0.218109631,0.00256624,0.240888396,0.385726589,0.349546475,0.514281909,0.399172349,0.447803543,0.428079039,-0.118191353,0.400071985,0.498971662,0.513113,-0.271589715,-0.041996065,-0.131222006,0.231753215,-0.260004878,0.622290397,0.371716247,0.166012725,-0.676178236,-0.39213032,0.031084359,-0.441642405,0.434768426,-0.608765073,-0.383973227,-0.473963728,-0.419869444,-0.388485074,0.157596943,-0.734203353,0.288034602,0.273863429,-0.572364887,0.296689934,-0.08681943
ST_PAC1_RECEPTOR_PATHWAY,-0.634617161,-0.157034735,-0.118948344,-0.360380739,0.239874685,-0.338244146,-0.425158063,-0.022905218,-0.21236854,0.258978538,-0.383695529,0.535538898,0.201703669,0.606660536,0.389990624,0.712921489,0.373196334,-0.117377379,0.063705957,0.414094507,0.203256859,0.063348871,0.566591968,0.526064219,0.278203384,0.510366818,0.265394312,0.364239565,0.546596384,-0.32865096,0.267879033,0.579511346,0.584631803,-0.230439861,0.047990123,0.381619615,0.431387733,-0.491566399,-0.273228559,-0.634322853,-0.487252638,-0.593113189,-0.521740475,-0.429741143,-0.467861382,-0.540459624,-0.50547922,-0.351265679,0.093683628,-0.498460962,-0.443068659,0.067805837,-0.301547463,-0.376299232
SIG_PIP3_SIGNALING_IN_B_LYMPHOCYTES,-0.174382447,-0.104743224,0.275081358,-0.445332979,-0.200716876,-0.088926397,-0.484836374,0.131862943,-0.013035262,0.137535094,-0.284426031,0.08500907,0.239966124,-0.189392791,0.308897712,-0.010134112,0.209875312,0.189999083,-0.209316293,-0.066606997,0.033833041,0.126479089,0.239209315,0.345101269,0.177975061,0.206312363,0.250235306,0.290823491,-0.205717031,-0.154297216,0.009833942,0.315684971,0.325146901,-0.385026114,0.120126292,0.295048879,0.225794952,-0.470476778,-0.118537943,-0.056164308,-0.193036598,0.086067634,-0.509881229,-0.04131693,-0.208608982,-0.375210941,-0.257783157,0.284851678,-0.278449525,-0.212422892,0.036213245,-0.253501798,-0.137966372,-0.027621878
SIG_BCR_SIGNALING_PATHWAY,-0.025528707,0.123527234,0.280618785,-0.415003749,0.025472261,-0.122684591,-0.572261696,0.124994436,-0.029041794,0.379073792,-0.216628719,0.090622657,-0.150873905,0.067594461,0.182025534,0.403252956,-0.013475155,0.402024812,-0.419686257,0.156711501,0.317813898,-0.066138227,0.325378931,0.448424395,0.321419279,0.223029251,0.351141363,0.343998483,0.065288415,-0.45010609,-0.07693912,0.369766178,0.374623424,-0.540641718,-0.140294225,0.309961627,0.313802848,-0.54713479,-0.154795005,-0.250912277,-0.282019192,-0.003019104,-0.522763423,-0.136288731,-0.327940932,-0.557962051,-0.230330322,0.311482114,-0.359877111,-0.133727588,-0.092366726,-0.519336891,0.070935188,0.064051734
SA_G2_AND_M_PHASES,0.734369191,0.683726854,-0.362625406,0.412288424,-0.441976785,0.224581416,0.160296794,0.229067314,0.684944595,0.184477509,-0.199292443,-0.428213121,-0.16309121,0.179666588,-0.628157921,-0.286989902,-0.272396824,-0.577000332,-0.65070213,-0.59186394,-0.462478345,0.247411207,-0.398455464,-0.786320382,-0.533473969,-0.565836725,-0.757736264,-0.608129461,-0.367734828,0.137932445,-0.020513906,-0.712336422,-0.712723892,-0.467988312,0.45033959,-0.509683223,-0.481750683,0.429758575,0.387259353,0.442870971,0.660096081,0.541726868,0.388799987,0.44940483,0.657569602,0.391201171,0.342811269,0.647010205,0.268578651,0.27185617,0.111386898,-0.571068059,0.025257341,0.213232948
ST_B_CELL_ANTIGEN_RECEPTOR,0.030346797,-0.16800864,0.260291176,-0.43469328,-0.15058232,-0.218159127,-0.547514838,-0.083368953,0.127070731,0.185606499,-0.345406495,-0.084256485,-0.088756597,-0.237130773,0.106259379,0.378744928,0.053426858,0.350969817,-0.328803207,0.067676558,0.325038909,0.045469249,0.229130732,0.496061171,0.102514643,0.161006084,0.331960757,0.196254747,0.204814778,-0.354394264,-0.004581938,0.329885228,0.169704502,-0.406199719,-0.120755044,0.212157132,0.252210767,-0.51105149,-0.020807647,0.053606792,0.019071459,-0.084009647,-0.552942871,-0.026472087,-0.262343777,-0.466494301,-0.078420715,0.356707383,-0.531318032,-0.01775808,-0.033211468,-0.448930505,0.089921385,0.089021233
ST_INTERLEUKIN_4_PATHWAY,-0.319009954,-0.230525845,0.336748753,-0.50524281,-0.249670581,-0.180881508,-0.525218104,-0.135860812,-0.019299364,-0.075095166,-0.23486611,0.001253217,0.202291558,-0.217307942,0.080913377,-0.102939222,0.246005996,0.257002465,-0.014508344,-0.079184487,-0.154182878,0.157484253,0.070006455,0.33165248,0.033038789,0.057061257,0.341540437,-0.048289387,0.06120028,-0.036140706,-0.129055651,-0.020162348,0.110197186,-0.212132517,0.042835035,0.296129262,0.155318682,-0.469178621,-0.186773138,0.323991977,-0.204509193,-0.037173472,-0.568054378,0.094295399,-0.049481571,-0.262211895,-0.277757903,0.302764623,-0.395641729,-0.079490812,0.133878335,-0.266507131,0.124719014,0.348736203
ST_WNT_BETA_CATENIN_PATHWAY,-0.426642449,-0.177334219,0.309311685,-0.404391288,0.352173016,0.005183464,-0.399061497,0.025535742,-0.3476564,0.464858521,-0.307349784,0.336726876,-0.02554936,0.044674366,0.157758053,0.043635165,-0.107585026,0.199315948,-0.355748445,0.067129004,0.189897293,-0.094172804,0.3071494,0.28400858,0.058566585,0.323683244,0.102320399,0.319548551,-0.124119457,-0.472856278,-0.386350362,0.332084504,0.391411762,-0.507553248,-0.38491363,0.344447489,0.0351848,-0.232057586,-0.049495265,0.109686083,-0.046177623,0.100729204,-0.432536489,-0.307894572,-0.267484366,-0.388985213,-0.247906427,0.094997605,-0.478032197,0.033841134,0.175049255,-0.324378455,0.162309051,0.181662757
SA_MMP_CYTOKINE_CONNECTION,-0.188851895,-0.505580124,-0.03315024,-0.31742419,-0.168081204,0.073332949,0.052000865,-0.420538358,-0.079445359,-0.281282527,-0.077124289,0.116863842,0.418771582,-0.410191348,-0.077694543,-0.446529307,0.394056674,0.141409999,0.167637142,0.170663127,-0.252988421,-0.200534166,0.148054317,-0.027280379,0.159438074,0.077827229,0.103032926,-0.413603686,-0.114977195,-0.071631381,-0.438266407,0.187421214,0.370921244,0.238186812,0.135792844,-0.103230775,-0.054812572,-0.522744118,-0.060376465,0.191084194,0.150241669,-0.029433629,-0.09433309,-0.073875439,0.006929754,-0.175635662,-0.191808582,-0.219246192,0.080661924,0.020291815,-0.04146586,0.47100142,0.331132717,-0.218104489
ST_JNK_MAPK_PATHWAY,-0.091778676,-0.219271968,0.177150084,-0.600060221,-0.336973764,-0.27236127,-0.527886446,0.261993753,0.092693612,0.233101985,-0.189326143,-0.082945694,-0.34358487,-0.32802298,0.165212024,0.082596567,-0.238843169,0.398807148,-0.446896441,0.071652005,0.078142178,0.051660697,0.284689915,0.276975599,0.297430162,0.214198723,0.114129915,0.455100101,0.012009133,-0.245179812,-0.1743602,0.135467777,0.386876364,-0.628871701,0.30809943,0.202809648,0.323758464,-0.318364236,0.087347686,-0.002222333,-0.150866409,0.409401308,-0.41182167,0.356239341,-0.135244467,-0.481810078,-0.328154329,0.187042646,-0.571147039,0.310264107,-0.027824928,-0.632934596,0.125195291,0.24807476
SA_PROGRAMMED_CELL_DEATH,-0.046237833,-0.322108302,0.058757805,-0.407927242,-0.473884237,-0.294571728,-0.531519405,0.221566443,-0.027281275,-0.12578439,-0.299090841,-0.506055131,-0.207893564,-0.262888748,0.231336927,-0.155929987,-0.153393755,0.137550079,-0.542278103,-0.397582855,0.245355683,0.154529499,0.405582395,0.024822001,0.284380846,-0.289691172,0.003536742,0.18481543,-0.223334296,0.162178856,-0.412405106,0.116520346,0.429949558,-0.58294178,-0.373608605,0.133046999,0.248655167,0.080179905,0.141073702,0.26609132,0.356475384,0.283528944,0.122912018,0.163914317,0.071565278,-0.110583405,-0.195634684,0.231310161,-0.687260468,-0.059330446,0.218030392,-0.704194372,0.08226807,0.111515078
ST_FAS_SIGNALING_PATHWAY,0.119305419,-0.22600821,0.294473802,-0.417647441,-0.358061119,-0.102329341,-0.375040985,0.111683419,0.340138765,0.072822231,-0.084120394,-0.239473889,-0.39606015,-0.301968747,-0.149271623,0.111770773,-0.278624468,0.190390422,-0.399653882,-0.317721626,0.163653026,0.216611666,0.113194038,0.257265728,-0.087765821,-0.005422805,-0.109685098,-0.016016153,0.105118176,-0.033818623,-0.118458328,-0.082628656,0.121772661,-0.492354588,0.155264848,0.189823039,0.051706513,-0.231730818,0.172072323,0.201160064,0.174806849,0.269222153,-0.1775877,0.202157493,-0.0928844,-0.384729624,-0.144956843,0.135768275,-0.531044639,0.275515586,-0.021633246,-0.550428638,-0.01835285,0.227439085
ST_MYOCYTE_AD_PATHWAY,-0.150340403,-0.286830697,0.114115868,-0.339634413,0.057874735,-0.388550071,-0.316954921,-0.071411412,0.068000682,0.207864553,-0.028034137,0.167546768,0.233085696,-0.131075209,0.343300392,0.207285413,0.143365852,0.16624067,0.006827788,0.29811447,-0.11072496,-0.037927991,0.199411017,0.155861816,0.12172937,0.087829067,0.218007802,0.187981343,0.220095412,-0.422521649,-0.012623205,0.388262492,0.449452807,0.007501544,0.22745308,0.261943406,0.304854233,-0.328104667,0.003581606,-0.08155646,-0.257117988,-0.044641653,-0.568834198,-0.154321914,-0.037237549,-0.461714809,-0.30283611,0.025548104,-0.117314381,-0.308491566,-0.247139128,-0.079644373,-0.11121016,0.088128552
SA_PTEN_PATHWAY,-0.133927921,0.005284738,0.635863008,-0.501126007,0.080591612,0.043874411,-0.674644825,0.266003732,-0.151042741,0.506441688,-0.178711356,0.355686082,-0.513191863,-0.518822455,0.397559736,0.245004468,-0.001859892,0.517469299,-0.524801647,-0.091377468,0.522463344,-0.424565335,0.408848898,0.563242969,0.330389171,-0.198124281,0.420440143,0.391662011,0.232903977,-0.457149063,-0.217362388,0.464246027,0.265751135,-0.679351896,-0.095039456,0.498345688,0.418041995,-0.646556493,-0.206871489,0.055608637,-0.080792214,0.279126178,-0.635062943,-0.166735032,-0.444421138,-0.542939124,-0.177440179,0.475287495,-0.569544543,0.012178837,0.149921877,-0.681046415,0.124902676,0.295029087
SA_REG_CASCADE_OF_CYCLIN_EXPR,0.681186,0.659160903,0.232802308,0.474115604,0.025921302,0.48494009,0.049838176,0.528349035,0.719427526,0.334910465,-0.18419258,-0.459328078,-0.614982021,0.058414929,-0.77476268,-0.273693415,-0.57608176,-0.366190599,-0.551385433,-0.746431848,-0.169225762,-0.271749721,-0.641542151,-0.634829758,-0.724274426,-0.511356387,-0.596144844,-0.562545935,-0.62029668,0.252523065,-0.640636733,-0.556758598,-0.569147437,-0.53075318,-0.001454558,-0.454221789,-0.746647383,0.512397135,0.52872606,0.615149382,0.601416097,0.45831284,0.400681492,0.613768512,0.586548409,0.473269769,0.38367779,0.590016751,0.372043556,0.582339339,0.189143226,-0.635935772,0.444747715,-0.039230725
SA_TRKA_RECEPTOR,0.16870259,0.146937166,0.292315012,-0.535881049,-0.326001537,-0.323328901,-0.594616047,-0.120248857,0.366574855,0.288623027,-0.34831176,0.203271768,-0.20800355,-0.453354397,-0.200523724,0.266694048,0.17474887,0.48210779,-0.506388479,0.138422965,0.393675141,-0.080106405,0.185197841,0.410986224,-0.058922419,0.143452251,0.029143778,0.327153402,-0.10710442,-0.457714116,-0.149181593,0.385585357,0.091830485,-0.526533801,-0.217273008,0.091080902,0.157624608,-0.327041445,0.256010895,0.369266077,0.242672165,0.234943573,-0.483852281,0.108671455,0.02797939,-0.348641517,-0.50059693,0.421640922,-0.564117187,0.119316798,-0.180637246,-0.56276193,-0.164547081,0.017833793
ST_PHOSPHOINOSITIDE_3_KINASE_PATHWAY,-0.014103399,0.085455438,0.25889257,-0.42207402,-0.288116483,-0.152090062,-0.42865862,0.348530978,0.144570865,0.364575117,-0.340868839,0.14019204,-0.28839628,-0.32311031,0.288318715,0.131362414,-0.022882025,0.225384791,-0.437215771,-0.165811674,0.205516131,-0.02651976,0.230614246,0.436132377,0.191093646,0.032767274,0.115488913,0.250814745,-0.153380043,-0.326821406,-0.189091488,0.127357602,0.165716295,-0.52878636,0.15112954,0.201719014,0.284278906,-0.408649663,0.099221049,0.318872466,0.130110984,0.205229871,-0.403226961,-0.026795158,-0.234256433,-0.396739964,-0.336769764,0.324453798,-0.53455669,-0.210919673,-0.146782635,-0.528982321,-0.296965795,0.15452439
PID_FANCONI_PATHWAY,0.520439427,0.464624187,0.049209675,0.178446941,-0.111210064,0.058472957,-0.359497624,0.571103088,0.503577982,0.319828179,0.168196135,-0.246774965,-0.644836397,0.44971067,-0.412803429,-0.159280488,-0.44515461,-0.543907972,-0.634338314,-0.591844725,-0.405206958,-0.265142467,-0.488929954,-0.488766751,-0.529311353,-0.523859204,-0.402070306,-0.538559626,-0.426611045,0.468368899,-0.506819387,-0.631429883,-0.584513377,-0.623250817,0.44692938,-0.452813834,-0.468610073,0.396690239,0.433023993,0.475114813,0.444506684,0.699382465,0.269939952,0.359594236,0.500018435,0.160909835,0.336697759,0.617817631,0.013960612,0.539423252,0.432798605,-0.611547934,0.590194485,0.48358275
PID_SMAD2_3NUCLEAR_PATHWAY,0.064782315,-0.286937158,0.081910321,-0.406554904,-0.159919396,-0.287605507,-0.398137074,0.129300621,0.127870872,0.022505198,-0.083267467,-0.014138017,-0.09109129,0.00159365,0.218632615,-0.083218096,-0.072058921,0.175139566,-0.376111677,-0.118634088,-0.110860256,0.073093675,0.032732643,0.246821837,0.127997027,-0.024140023,0.110703127,0.119623337,0.101115864,-0.167964432,-0.03239575,-0.016863388,0.297716206,-0.534649267,0.201933388,0.171307715,0.149353082,-0.17642916,-0.015571232,0.107848091,-0.089193769,-0.068363556,-0.349582814,0.14904323,-0.058974822,-0.326366122,-0.169907044,0.262051681,-0.450336111,0.151696385,0.043004023,-0.502044697,-0.024651509,0.113002698
PID_FCER1_PATHWAY,-0.013126168,-0.112452247,0.108356236,-0.36652296,-0.097925614,-0.235472958,-0.471753101,-0.012613377,0.191946328,0.179335993,0.092285661,-0.253745225,-0.163406977,-0.189636689,0.121158322,-0.035260441,0.076314101,0.30182588,-0.252362285,0.012086604,0.036069868,0.034379197,0.194173079,0.443431569,0.121509657,0.079245927,0.087623845,0.371543707,-0.085838938,-0.194888736,-0.053958223,-0.011682332,0.319024738,-0.351743353,0.101862538,0.112524119,0.101874815,-0.291025171,0.104021975,0.066230687,-0.005954094,0.215703113,-0.527945228,0.155700393,-0.039611225,-0.393178197,-0.338568152,0.328764873,-0.307918411,-0.060527336,-0.181041857,-0.485920831,-0.140488789,-0.080881665
PID_ENDOTHELIN_PATHWAY,-0.173033828,-0.048676398,0.056930904,-0.209057996,-0.046196511,-0.069324303,-0.353893603,-0.042397895,0.067012732,0.070086978,-0.180825052,0.197804278,0.043273896,-0.102324099,0.129915141,0.045097413,0.154972538,0.006729493,-0.138707516,0.18113524,0.066234122,-0.031748369,0.212908291,0.395323048,0.293461225,0.052135988,0.327856082,0.220084359,-0.105988779,-0.420616522,0.061537988,0.410703305,0.381054768,-0.4534841,0.001098337,0.251182025,0.268251005,-0.351257814,-0.175316119,-0.070633249,-0.115307169,-0.0923117,-0.412364922,-0.037049122,-0.306083095,-0.414911092,-0.298878522,0.211032971,-0.430725923,-0.300974126,-0.173185521,-0.322314333,-0.086432045,-0.131049094
PID_BCR_5PATHWAY,0.179217499,0.059954741,0.101593414,-0.412290126,-0.15662492,-0.106944158,-0.475651948,0.194840984,0.196355784,0.210398086,-0.290312512,-0.165975792,-0.163048652,-0.110144129,0.058376037,0.236065262,-0.012920202,0.10005778,-0.328362092,0.022020899,0.095340681,0.109495334,0.093799344,0.350813257,0.222736941,0.133633805,0.255757136,0.217123165,-0.092519998,-0.21196902,0.207610301,0.275181324,0.338872404,-0.406571622,0.189580759,0.148921468,0.250979069,-0.40631113,-0.042910797,0.120763609,-0.032580717,0.192182681,-0.473316974,0.203770996,-0.18708588,-0.511669744,-0.37921479,0.283765631,-0.48557901,-0.11124918,-0.275343273,-0.528576197,-0.198425105,-0.114205047
PID_PRL_SIGNALING_EVENTS_PATHWAY,0.193402475,0.099959252,0.350884825,-0.273473688,0.162031337,-0.121955935,-0.293952048,0.307875983,0.289218241,0.193854703,-0.13562115,-0.080344811,-0.304520035,-0.033120271,-0.067176542,0.070202812,-0.392035006,-0.131158927,-0.492374083,-0.35313805,0.077772487,0.215446568,-0.081513458,0.003415143,-0.096889217,-0.017004778,-0.221284444,-0.006392361,-0.023051619,-0.157851404,-0.109302949,0.268583854,-0.187754032,-0.70202745,-0.201544855,-0.109629077,-0.284426039,-0.16461603,0.098466729,0.377293741,0.46747645,0.184761883,-0.152043332,0.239754546,-0.271063929,-0.295636784,0.160676247,0.437869783,-0.305254119,0.132125047,0.07074108,-0.527885258,0.130769748,-0.268983774
